episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,36.0,5.566592963444396,3.315682592581304,-170.4238647279686,0.0,4.0,3,1.0,False,True,12.019696435676767,15,25.17264166014682,233.181,in_progress,0.0
20,37.0,5.440718398313332,3.2692911239055067,-165.39566911275983,-30.0,1.0,0,2.0,False,True,12.535049462241146,16,25.17264166014682,233.24,in_progress,0.0
20,38.0,5.313970094068623,3.230724006189407,-162.95571940951314,-12.0,2.0,2,2.0,False,True,13.071027062193115,16,25.17264166014682,233.312,in_progress,0.0
20,39.0,5.220562650773378,3.209117095490671,-164.13631339796754,20.0,1.5,5,2.0,False,True,13.44372393704594,17,25.17264166014682,233.381,in_progress,0.0
20,40.0,5.107489886688881,3.1839307536780326,-165.48452340405686,-20.0,1.5,1,2.0,False,True,13.896513294451958,17,25.17264166014682,233.443,in_progress,0.0
20,41.0,5.002478674857478,3.1549498315987794,-165.1249821287304,-30.0,1.0,0,2.0,False,True,14.313611395324047,18,25.17264166014682,233.519,in_progress,0.0
20,42.0,4.887613039553502,3.1339893721241405,-167.0226579906122,-30.0,1.0,0,2.0,False,True,14.767479324246668,18,25.17264166014682,233.577,in_progress,0.0
20,43.0,4.816923741095012,3.1282183634915324,-169.36857339715561,-30.0,1.0,0,2.0,False,True,15.047776151152181,19,25.17264166014682,233.649,in_progress,0.0
20,44.0,4.7267903164704945,3.1280474719038946,-172.94085593490112,20.0,1.5,5,2.0,False,True,15.40779490441173,19,25.17264166014682,233.701,in_progress,0.0
20,45.0,4.658800746706723,3.1284785764761716,-174.83222435245474,-20.0,1.5,1,2.0,False,True,15.677893257561943,20,25.17264166014682,233.773,in_progress,0.0
20,46.0,4.572968368620892,3.13012488294419,-176.95966237710175,-20.0,1.5,1,2.0,False,True,16.021067374228046,20,25.17264166014682,233.849,in_progress,0.0
20,47.0,4.4868594815772,3.147780911834659,178.11095863497616,0.0,4.0,3,2.0,False,True,16.36268713396962,20,25.17264166014682,233.915,in_progress,0.0
20,48.0,4.389842662000413,3.1692004815662123,174.119752172194,-12.0,2.0,2,2.0,False,True,16.74754330680939,21,25.17264166014682,233.985,in_progress,0.0
20,49.0,4.265203722108483,3.205360999319348,169.1648874136048,-30.0,1.0,0,2.0,False,True,17.24269254591531,22,25.17264166014682,234.051,in_progress,0.0
20,50.0,4.162254135572041,3.248207185021909,164.3778503236784,20.0,1.5,5,2.0,False,True,17.65296841276069,22,25.17264166014682,234.113,in_progress,0.0
20,51.0,4.058762529036455,3.286148899001998,162.71158967051963,30.0,1.0,6,1.0,False,True,18.064701133259696,23,25.17264166014682,234.179,in_progress,0.0
20,52.0,3.975539018659262,3.307349586741325,163.59340045553623,20.0,1.5,5,1.0,False,True,18.39564954366593,23,25.17264166014682,234.242,in_progress,0.0
20,53.0,3.8774503537039893,3.3232442883511064,166.3208658358362,20.0,1.5,5,1.0,False,True,18.785803530993938,23,25.17264166014682,234.315,in_progress,0.0
20,54.0,3.778291976491447,3.326530993968655,170.6245540418773,12.0,2.0,4,1.0,False,True,19.179770763882985,24,25.17264166014682,234.382,in_progress,0.0
20,55.0,3.6693565195092095,3.319688132573795,175.76120538603328,20.0,1.5,5,1.0,False,True,19.612620357689547,24,25.17264166014682,234.445,in_progress,0.0
20,56.0,3.5688508080045653,3.30474716314935,-179.50288094946353,-30.0,1.0,0,1.0,False,True,20.0115964949215,25,25.17264166014682,234.513,in_progress,0.0
20,57.0,3.4624345955613918,3.2866448188525945,-175.6701786418323,30.0,1.0,6,1.0,False,True,20.43397377567386,26,25.17264166014682,234.583,in_progress,0.0
20,58.0,3.373053033397548,3.2708594533320032,-173.61910280963718,0.0,4.0,3,2.0,False,True,20.78874544410776,26,25.17264166014682,234.647,in_progress,0.0
20,59.0,3.283753375551668,3.251178049804575,-171.41861656357946,-30.0,1.0,0,2.0,False,True,21.142376913952486,26,25.17264166014682,234.715,in_progress,0.0
20,60.0,3.198056251603512,3.2428162698363643,-171.61975803509026,30.0,1.0,6,2.0,False,True,21.482733553199715,27,25.17264166014682,234.783,in_progress,0.0
20,61.0,3.1127141220732395,3.2370165299447744,-173.15044062687022,0.0,4.0,3,2.0,False,True,21.823334302104865,27,25.17264166014682,234.85,in_progress,0.0
20,62.0,3.0301532248084087,3.225149672235405,-172.98506491418857,-30.0,1.0,0,2.0,False,True,22.15088755736288,28,25.17264166014682,234.911,in_progress,0.0
20,63.0,2.945860257757249,3.222967664294833,-174.44797072857855,30.0,1.0,6,2.0,False,True,22.486412964917676,28,25.17264166014682,234.98,in_progress,0.0
20,64.0,2.865213728395789,3.2197958063078875,-175.44435430284088,30.0,1.0,6,2.0,False,True,22.806601770106905,28,25.17264166014682,235.047,in_progress,0.0
20,65.0,2.7972830196732743,3.2070325261358796,-173.80492750513997,-12.0,2.0,2,2.0,False,True,23.075798424196243,29,25.17264166014682,235.114,in_progress,0.0
20,66.0,2.718972484256112,3.197567186269923,-173.73736070214227,-30.0,1.0,0,2.0,False,True,23.38541084126296,29,25.17264166014682,235.18,in_progress,0.0
20,67.0,2.6348939863359493,3.200808092554182,-176.32661983920667,-30.0,1.0,0,2.0,False,True,23.719428360593998,30,25.17264166014682,235.246,in_progress,0.0
20,68.0,2.5626090673089874,3.2085641639018028,-179.0943686767247,12.0,2.0,4,2.0,False,True,24.00660929182508,30,25.17264166014682,235.309,in_progress,0.0
20,69.0,2.4818039066700206,3.218715736025671,178.5196521720155,0.0,4.0,3,2.0,False,True,24.32438782293576,30,25.17264166014682,235.364,in_progress,0.0
20,70.0,2.370054185449928,3.2231020408100006,178.1974270013274,-30.0,1.0,0,2.0,False,True,24.76792594526102,31,25.17264166014682,235.445,in_progress,0.0
20,71.0,2.280635249411864,3.2320292813024043,176.91182286643436,30.0,1.0,6,2.0,False,True,25.114636517612826,31,25.17264166014682,235.504,in_progress,0.0
20,72.0,2.1817646985906465,3.2446750267545785,175.35386519457938,-12.0,2.0,2,2.0,False,True,25.504391271706332,32,25.17264166014682,235.586,in_progress,0.0
20,73.0,2.062318155584166,3.2579058282090014,174.3017397296107,-30.0,1.0,0,2.0,False,True,25.986883354658058,32,25.17264166014682,235.649,in_progress,0.0
20,74.0,1.994746491933952,3.2746742681618874,171.97659309665738,-20.0,1.5,1,1.0,False,True,26.253822274239795,33,25.17264166014682,235.715,in_progress,0.0
20,75.0,1.8952909412240007,3.309287505452419,167.56821356861258,-30.0,1.0,0,1.0,False,True,26.67555090586296,33,25.17264166014682,235.785,in_progress,0.0
20,76.0,1.8160884008014553,3.346073101178421,163.39734859762734,-20.0,1.5,1,1.0,False,True,26.99417086592572,34,25.17264166014682,235.841,in_progress,0.0
20,77.0,1.735053394662882,3.39749711988792,157.73303173713168,20.0,1.5,5,1.0,False,True,27.44883048225834,34,25.17264166014682,235.922,in_progress,0.0
20,78.0,1.6520386320057021,3.456205248436849,152.51917915512067,0.0,4.0,3,0.5,False,True,27.812796767950466,35,25.17264166014682,235.979,in_progress,0.0
20,79.0,1.5703551719361,3.5024677156486024,151.65164079538116,30.0,1.0,6,0.5,False,True,28.3529413659396,35,25.17264166014682,236.045,in_progress,0.0
20,80.0,1.4809348262623747,3.547917764782984,151.715781306326,30.0,1.0,6,0.5,False,True,28.747313393629874,36,25.17264166014682,236.117,in_progress,0.0
20,81.0,1.3893612979000007,3.584566926987459,154.0914590796478,20.0,1.5,5,0.5,False,True,29.244502233513963,37,25.17264166014682,236.173,in_progress,0.0
20,82.0,1.2984134521635247,3.6108564366736657,157.59753818471302,20.0,1.5,5,0.5,False,True,29.61735881279324,37,25.17264166014682,236.238,in_progress,0.0
20,83.0,1.2118688584105468,3.6210226334445297,162.85475605654815,20.0,1.5,5,0.5,False,True,29.75670243403798,37,25.17264166014682,236.317,in_progress,0.0
20,84.0,1.108299931598141,3.6215903955730924,169.38071558455047,30.0,1.0,6,1.0,False,True,30.157243698099972,38,25.17264166014682,236.38,in_progress,0.0
20,85.0,1.0127733047642449,3.6121249399390374,175.40919517345526,30.0,1.0,6,1.0,False,True,30.425909317753714,38,25.17264166014682,236.442,in_progress,0.0
20,86.0,0.9357001943835271,3.5940432753003653,-178.95154734869809,20.0,1.5,5,1.0,False,True,30.662690198498417,38,25.17264166014682,236.508,in_progress,0.0
20,87.0,0.8520129125711917,3.565588304153824,-173.07422345522198,12.0,2.0,4,1.0,False,True,30.98768101949029,39,25.17264166014682,236.585,in_progress,0.0
20,88.0,0.7684930876438183,3.524686862005382,-166.37266691817544,30.0,1.0,6,1.0,False,True,31.225802852472874,39,25.17264166014682,236.65,in_progress,0.0
20,89.0,0.6897832454091392,3.47755515009465,-160.1123931216537,30.0,1.0,6,2.0,False,True,31.494299055769755,39,25.17264166014682,236.715,in_progress,0.0
20,90.0,0.6238155010811577,3.428044423592271,-154.67664419734194,30.0,1.0,6,2.0,False,True,31.800853903581906,40,25.17264166014682,236.78,in_progress,0.0
20,91.0,0.5628692049193416,3.3745083982393207,-149.72567682169995,12.0,2.0,4,2.0,False,True,32.042151384035485,40,25.17264166014682,236.846,in_progress,0.0
20,92.0,0.5047131720702839,3.3140772597933315,-144.6985526003904,12.0,2.0,4,2.0,False,True,32.37015628805976,40,25.17264166014682,236.906,in_progress,0.0
20,93.0,0.4461479133365634,3.239331650139194,-138.7330806344083,12.0,2.0,4,2.0,False,True,32.732894019204686,41,25.17264166014682,236.982,in_progress,0.0
20,94.0,0.3908648157578539,3.152213000202097,-132.51318361597163,20.0,1.5,5,2.0,False,True,33.14851745022613,41,25.17264166014682,237.047,in_progress,0.0
20,95.0,0.341175076957113,3.0633676185571135,-127.56360302809482,20.0,1.5,5,2.0,False,True,33.549702061065425,42,25.17264166014682,237.111,in_progress,0.0
20,96.0,0.2908500674001223,2.9591148672008747,-122.65317068228029,20.0,1.5,5,2.0,False,True,34.04564725651787,43,25.17264166014682,237.185,in_progress,0.0
20,97.0,0.24925730441798938,2.849905622251574,-117.66535746483807,20.0,1.5,5,2.0,False,True,34.51253860663476,43,25.17264166014682,237.249,in_progress,0.0
20,98.0,0.22163063948261671,2.75448356318471,-113.44820859329225,20.0,1.5,5,2.0,False,True,34.905806356442895,44,25.17264166014682,237.311,in_progress,0.0
20,99.0,0.19624686446223902,2.6276801384125825,-107.87531339200648,0.0,4.0,3,2.0,False,True,35.419492112395815,44,25.17264166014682,237.377,in_progress,0.0
20,100.0,0.1799206388285618,2.5426995391010747,-105.75279799239061,-30.0,1.0,0,2.0,False,True,35.763256435325665,45,25.17264166014682,237.446,in_progress,0.0
20,101.0,0.1483060248108415,2.4308587722943784,-105.27306080157945,0.0,4.0,3,2.0,False,True,36.223792281556904,45,25.17264166014682,237.519,in_progress,0.0
20,102.0,0.11413561300302771,2.318123646581185,-105.8498381058081,20.0,1.5,5,2.0,False,True,36.6897647458614,46,25.17264166014682,237.579,in_progress,0.0
20,103.0,0.08992181938528589,2.209560317650086,-104.69716584798967,-20.0,1.5,1,2.0,False,True,37.13110186751259,46,25.17264166014682,237.647,in_progress,0.0
20,104.0,0.06683169573527997,2.096831027633029,-103.30215033181437,20.0,1.5,5,2.0,False,True,37.58821827820743,47,25.17264166014682,237.715,in_progress,0.0
20,105.0,0.04751118445028241,1.988159438845472,-101.95612193991191,30.0,1.0,6,2.0,False,True,38.0263303113858,48,25.17264166014682,237.787,in_progress,0.0
20,106.0,0.03975310911946047,1.874563122305449,-98.61816892178763,30.0,1.0,6,2.0,False,True,38.474933307516935,48,25.17264166014682,237.847,in_progress,0.0
20,107.0,0.037884705681562804,1.7993659178092516,-96.53140773161218,-30.0,1.0,0,2.0,False,True,38.769701456133774,48,25.17264166014682,237.916,in_progress,0.0
20,108.0,0.034098053557057674,1.7078078951632145,-95.00247330884027,20.0,1.5,5,2.0,False,True,39.12973518094616,49,25.17264166014682,237.978,in_progress,0.0
20,109.0,0.030640497805202453,1.6334457542216985,-94.24403414672615,30.0,1.0,6,2.0,False,True,39.440542023254366,49,25.17264166014682,238.046,in_progress,0.0
20,110.0,0.03722004392636026,1.5520485218361033,-91.53121115707417,12.0,2.0,4,2.0,False,True,39.76410001053543,50,25.17264166014682,238.1,in_progress,0.0
20,111.0,0.0491808593530303,1.4704226733716756,-88.48894572928684,12.0,2.0,4,2.0,False,True,40.12457359577431,50,25.17264166014682,238.181,in_progress,0.0
20,112.0,0.07010168729887174,1.3771157698949799,-84.52846681302034,12.0,2.0,4,2.0,False,True,40.50355710255005,51,25.17264166014682,238.252,in_progress,0.0
20,113.0,0.099304441444256,1.2735133893817516,-80.4521294641879,30.0,1.0,6,2.0,False,True,40.95006574543521,51,25.17264166014682,238.315,in_progress,0.0
20,114.0,0.14108362370729122,1.1663646275427237,-75.53047365919497,20.0,1.5,5,2.0,False,True,41.39721026968557,52,25.17264166014682,238.384,in_progress,0.0
20,115.0,0.18002065175676296,1.087277427847679,-71.59914868004536,20.0,1.5,5,2.0,False,True,41.71281729590612,52,25.17264166014682,238.446,in_progress,0.0
20,116.0,0.23374429055007465,0.9997716714699881,-66.65306615082476,30.0,1.0,6,2.0,False,True,42.09884451573162,53,25.17264166014682,238.515,in_progress,0.0
20,117.0,0.2876834810536622,0.9270165398275031,-62.12472926458988,30.0,1.0,6,2.0,False,True,42.416216604576455,53,25.17264166014682,238.579,in_progress,0.0
20,118.0,0.34827276136269336,0.8603687500241258,-56.8766940355809,30.0,1.0,6,1.0,False,True,42.686186443721915,53,25.17264166014682,238.65,in_progress,0.0
20,119.0,0.4081769645645886,0.8056357654809458,-52.456491642001616,30.0,1.0,6,1.0,False,True,42.992680691514984,54,25.17264166014682,238.714,in_progress,0.0
20,120.0,0.4686569261786394,0.7576017446741675,-48.31466792438669,30.0,1.0,6,1.0,False,True,43.215419110824556,54,25.17264166014682,238.783,in_progress,0.0
20,121.0,0.531521591216749,0.7189119651191332,-43.55293605400202,30.0,1.0,6,1.0,False,True,43.465914828894,54,25.17264166014682,238.848,in_progress,0.0
20,122.0,0.6045987090292952,0.6852345169448026,-37.83294130436782,30.0,1.0,6,1.0,False,True,43.78109845525236,55,25.17264166014682,238.923,in_progress,0.0
20,123.0,0.676144230626423,0.6596406866797749,-32.5838029782486,30.0,1.0,6,1.0,False,True,44.027602432425084,55,25.17264166014682,238.985,in_progress,0.0
20,124.0,0.7463306270210536,0.6453105730735536,-26.754370404669242,30.0,1.0,6,1.0,False,True,44.31217311007382,55,25.17264166014682,239.044,in_progress,0.0
20,125.0,0.8149662225981869,0.6391300651758326,-21.00009268490683,30.0,1.0,6,1.0,False,True,44.58433432535463,56,25.17264166014682,239.117,in_progress,0.0
20,126.0,0.8856734106887583,0.6387171439666084,-15.419632112726951,20.0,1.5,5,1.0,False,True,44.815969751952295,56,25.17264166014682,239.185,in_progress,0.0
20,127.0,0.9617077117826546,0.6457375488197109,-9.352590128074644,20.0,1.5,5,1.0,False,True,45.09896909816775,56,25.17264166014682,239.242,in_progress,0.0
20,128.0,1.0365218905089104,0.6621857344073083,-2.98161589889861,20.0,1.5,5,1.0,False,True,45.38621907392037,57,25.17264166014682,239.317,in_progress,0.0
20,129.0,1.1244222482140716,0.6942227513821305,4.938073101163915,-12.0,2.0,2,2.0,False,True,45.699998138172866,57,25.17264166014682,239.378,in_progress,0.0
20,130.0,1.2205482045571714,0.7253577509179799,9.764348411254671,20.0,1.5,5,2.0,False,True,46.07127453962143,58,25.17264166014682,239.447,in_progress,0.0
20,131.0,1.319548394787195,0.7541583938927455,12.224635345676969,0.0,4.0,3,2.0,False,True,46.46672780459941,58,25.17264166014682,239.514,in_progress,0.0
20,132.0,1.4241610846546242,0.7851508388912118,13.650390395431373,-30.0,1.0,0,2.0,False,True,46.85246084475297,59,25.17264166014682,239.582,in_progress,0.0
20,133.0,1.5114210676631779,0.803333337760173,13.89969790450685,-30.0,1.0,0,2.0,False,True,47.17983074646291,59,25.17264166014682,239.638,in_progress,0.0
20,134.0,1.6136947691741599,0.8176568039117992,11.801764672077036,-12.0,2.0,2,2.0,False,True,47.53166481997273,59,25.17264166014682,239.715,in_progress,0.0
20,135.0,1.7038024983376097,0.826111706580482,9.536193465379476,-20.0,1.5,1,1.0,False,True,47.86574267473786,60,25.17264166014682,239.781,in_progress,0.0
20,136.0,1.8100823671819568,0.8235882104580264,5.250884027174418,-12.0,2.0,2,1.0,False,True,48.25023280229207,60,25.17264166014682,239.848,in_progress,0.0
20,137.0,1.9136137217286686,0.8127901387289331,0.8895507743940214,-12.0,2.0,2,1.0,False,True,48.653953479034676,61,25.17264166014682,239.915,in_progress,0.0
20,138.0,2.0177952659456007,0.7913860508850639,-4.015270970563898,30.0,1.0,6,1.0,False,True,49.068322689869866,61,25.17264166014682,239.981,in_progress,0.0
20,139.0,2.135123673787506,0.7677987281184829,-7.717036727021889,-12.0,2.0,2,1.0,False,True,49.539718572817534,62,25.17264166014682,240.045,in_progress,0.0
20,140.0,2.233182360961675,0.7480704923736256,-9.48397572792158,-30.0,1.0,0,1.0,False,True,49.9809754482254,62,25.17264166014682,240.119,in_progress,0.0
20,141.0,2.3343679742673507,0.713461829402493,-13.186571865319083,-30.0,1.0,0,1.0,False,True,50.50969644669654,63,25.17264166014682,240.177,in_progress,0.0
20,142.0,2.4135421436900306,0.6826054102355031,-15.812496537515655,30.0,1.0,6,1.0,False,True,50.839188265537096,64,25.17264166014682,240.249,in_progress,0.0
20,143.0,2.489234686414566,0.6555014118142772,-17.060285983002068,0.0,4.0,3,1.0,False,True,51.15274574276846,64,25.17264166014682,240.314,in_progress,0.0
20,144.0,2.57262205273941,0.6335636039825792,-16.476676096807946,12.0,2.0,4,1.0,False,True,51.5226150710668,64,25.17264166014682,240.368,in_progress,0.0
20,145.0,2.676934628753619,0.611827253142753,-14.615939245473891,-12.0,2.0,2,1.0,False,True,51.94393664396989,65,25.17264166014682,240.446,in_progress,0.0
20,146.0,2.7835948616191897,0.5869577986701427,-14.055536260926827,12.0,2.0,4,1.0,False,True,52.38169461350913,65,25.17264166014682,240.515,in_progress,0.0
20,147.0,2.8789038195623977,0.5628401064965699,-14.088560186770104,0.0,4.0,3,1.0,False,True,52.76791909939652,66,25.17264166014682,240.583,in_progress,0.0
20,148.0,3.004913914142553,0.5368652156440927,-13.200330346135873,12.0,2.0,4,1.0,False,True,53.27992307889574,67,25.17264166014682,240.638,in_progress,0.0
20,149.0,3.1269954326210097,0.5129451163841617,-12.333290837693477,0.0,4.0,3,2.0,False,True,53.80293652660991,67,25.17264166014682,240.716,in_progress,0.0
20,150.0,3.270551058880283,0.48838080292926933,-11.192308018160974,-30.0,1.0,0,2.0,False,True,54.37430854941376,68,25.17264166014682,240.78,in_progress,0.0
20,151.0,3.405679031583858,0.4599141560792121,-11.725082559164084,30.0,1.0,6,2.0,False,True,54.93602641128906,69,25.17264166014682,240.84,in_progress,0.0
20,152.0,3.535234031241197,0.4310907933163187,-12.199589415556957,-20.0,1.5,1,2.0,False,True,55.41779935208052,69,25.17264166014682,240.905,in_progress,0.0
20,153.0,3.662077616851886,0.4023449387945948,-12.499417204601668,20.0,1.5,5,2.0,False,True,55.87107716305428,70,25.17264166014682,240.977,in_progress,0.0
20,154.0,3.761791841424933,0.37974347634554817,-12.560389408769336,30.0,1.0,6,1.0,False,True,56.17485079529544,70,25.17264166014682,241.045,in_progress,0.0
20,155.0,3.869269099499587,0.36487904211379263,-10.565520072111648,-12.0,2.0,2,1.0,False,True,56.55088214646305,71,25.17264166014682,241.119,in_progress,0.0
20,156.0,3.984697148194635,0.3481635739719722,-9.74004335654099,-20.0,1.5,1,1.0,False,True,57.137749151237784,71,25.17264166014682,241.184,in_progress,0.0
20,157.0,4.074395638371357,0.3223977824658563,-11.96073758218324,-30.0,1.0,0,0.5,False,True,57.46911233807136,72,25.17264166014682,241.245,in_progress,0.0
20,158.0,4.164994861070322,0.28910139734629936,-14.89335156513936,20.0,1.5,5,0.5,False,True,58.099792726234924,73,25.17264166014682,241.309,in_progress,0.0
20,159.0,4.261116002324953,0.25650598631396204,-16.260305749341345,20.0,1.5,5,0.5,False,True,58.775574329099136,73,25.17264166014682,241.374,in_progress,0.0
20,160.0,4.382416832958726,0.23404663196126282,-13.656896997833824,30.0,1.0,6,0.5,False,True,59.52064067778198,74,25.17264166014682,241.444,in_progress,0.0
20,161.0,4.4548049519019415,0.22838663552710048,-11.03593340324459,30.0,1.0,6,0.5,False,True,59.787298573592714,75,25.17264166014682,241.516,in_progress,0.0
20,162.0,4.549523124765852,0.2278496827095869,-7.112521687831243,30.0,1.0,6,1.0,False,True,60.13115946760238,75,25.17264166014682,241.578,in_progress,0.0
20,163.0,4.625009553464861,0.23605341531177917,-3.126034907000179,30.0,1.0,6,1.0,False,True,60.382628516511495,75,25.17264166014682,241.641,in_progress,0.0
20,164.0,4.698007091878447,0.24691398445354942,0.17107344129136,-20.0,1.5,1,1.0,False,True,60.62046908215783,76,25.17264166014682,241.709,in_progress,0.0
20,165.0,4.774516539196249,0.2585319477740455,2.686477077607187,-20.0,1.5,1,1.0,False,True,60.82198376438844,76,25.17264166014682,241.782,in_progress,0.0
20,166.0,4.855168323296686,0.2527799345033819,0.5381377002913791,30.0,1.0,6,2.0,False,True,61.110771981973265,76,25.17264166014682,241.845,in_progress,0.0
20,167.0,4.944192445567524,0.24452304441308723,-1.4326396857297674,30.0,1.0,6,2.0,False,True,61.457086669991845,77,25.17264166014682,241.916,in_progress,0.0
20,168.0,5.024794576231983,0.24700354282724968,-0.42623187166953985,20.0,1.5,5,2.0,False,True,61.731264196641035,77,25.17264166014682,241.979,in_progress,0.0
20,169.0,5.099848011661377,0.2608807293655709,2.8240124083144336,0.0,4.0,3,2.0,False,True,62.016145821645644,77,25.17264166014682,242.038,in_progress,0.0
20,170.0,5.197924228745319,0.2836426282936265,6.619562557374899,30.0,1.0,6,2.0,False,True,62.385366172851676,78,25.17264166014682,242.109,in_progress,0.0
